1.000000000000000e+19	inf
1.151395399326448e+19	inf
1.325711365590111e+19	inf
1.526417967175237e+19	inf
1.757510624854789e+19	2.045074361649959e+16
2.023589647725156e+19	1.444948534803352e+14
2.329951810515372e+19	2.193704961768751e+12
2.682695795279727e+19	5.595604527349018e+10
3.088843596477485e+19	2.239678779629565e+09
3.556480306223121e+19	1.333428983216991e+08
4.094915062380419e+19	1.126468411172917e+07
4.714866363457390e+19	1.291490141296284e+06
5.428675439323859e+19	1.929629622014172e+05
6.250551925273976e+19	3.625394845148337e+04
7.196856730011528e+19	8.309103755985583e+03
8.286427728546860e+19	2.266065749639057e+03
9.540954763499923e+19	7.209901929481833e+02
1.098541141987557e+20	2.635038254131594e+02
1.264855216855296e+20	1.092572422636367e+02
1.456348477501245e+20	5.085832359977068e+01
1.676832936811010e+20	2.632655771900016e+01
1.930697728883245e+20	1.501688948947210e+01
2.222996482526191e+20	9.353697922475805e+00
2.559547922699533e+20	6.304737458527272e+00
2.947051702551810e+20	4.557486467238801e+00
3.393221771895330e+20	3.502256114695944e+00
3.906939937054621e+20	2.837206532439411e+00
4.498432668969453e+20	2.404048933671281e+00
5.179474679231201e+20	2.115320209849466e+00
5.963623316594637e+20	1.920325625087733e+00
6.866488450042998e+20	1.788368613680851e+00
7.906043210907702e+20	1.700144710834155e+00
9.102981779915226e+20	1.643213887007575e+00
1.048113134154683e+21	1.609620397373311e+00
1.206792640639326e+21	1.594659599249843e+00
1.389495494373136e+21	1.596200618945986e+00
1.599858719606057e+21	1.614205711363507e+00
1.842069969326716e+21	1.650286306969771e+00
2.120950887920193e+21	1.707299592931456e+00
2.442053094548655e+21	1.789064640653252e+00
2.811768697974237e+21	1.900260104056234e+00
3.237457542817640e+21	2.046511520100621e+00
3.727593720314938e+21	2.234639258686568e+00
4.291934260128778e+21	2.473033921086780e+00
4.941713361323838e+21	2.772142683817136e+00
5.689866029018282e+21	3.145072267505547e+00
6.551285568595497e+21	3.608333955990251e+00
7.543120063354607e+21	4.182772395252235e+00
8.685113737513521e+21	4.894734852354712e+00
1.000000000000000e+22	5.777553840101450e+00
