1.000000000000000e+19	NaN
1.151395399326448e+19	NaN
1.325711365590111e+19	NaN
1.526417967175237e+19	NaN
1.757510624854789e+19	NaN
2.023589647725156e+19	NaN
2.329951810515372e+19	NaN
2.682695795279727e+19	3.536818502076246e+13
3.088843596477485e+19	4.874885042388275e+11
3.556480306223121e+19	1.140328733376965e+10
4.094915062380419e+19	4.521982754972183e+08
4.714866363457390e+19	2.498574822784343e+07
5.428675439323859e+19	1.990063647406069e+06
6.250551925273976e+19	2.281377153241557e+05
7.196856730011528e+19	3.666478874293450e+04
8.286427728546860e+19	7.950124743777847e+03
9.540954763499923e+19	2.220659186145461e+03
1.098541141987557e+20	7.563766960309584e+02
1.264855216855296e+20	2.951239601055474e+02
1.456348477501245e+20	1.233371793373448e+02
1.676832936811010e+20	5.128090406322575e+01
1.930697728883245e+20	1.918233749585008e+01
2.222996482526191e+20	5.082711717882312e+00
2.559547922699533e+20	3.551941294196659e-01
2.947051702551810e+20	1.658497459670114e+00
3.393221771895330e+20	1.225573409062780e+00
3.906939937054621e+20	3.549485407541174e-01
4.498432668969453e+20	2.851910198969176e-01
5.179474679231201e+20	3.933391555983767e-01
5.963623316594637e+20	1.324297618422048e-01
6.866488450042998e+20	1.299490536116065e+00
7.906043210907702e+20	3.080286702229297e+00
9.102981779915226e+20	5.440182105199240e+00
1.048113134154683e+21	8.345549645288306e+00
1.206792640639326e+21	1.176140474750543e+01
1.389495494373136e+21	1.564462622756665e+01
1.599858719606057e+21	1.993585266098219e+01
1.842069969326716e+21	2.455160275401800e+01
2.120950887920193e+21	2.937890276652608e+01
2.442053094548655e+21	3.427659811095283e+01
2.811768697974237e+21	3.908711220091086e+01
3.237457542817640e+21	4.365753790701962e+01
3.727593720314938e+21	4.786269945239162e+01
4.291934260128778e+21	5.162100733499254e+01
4.941713361323838e+21	5.489823064723875e+01
5.689866029018282e+21	5.770065325482312e+01
6.551285568595497e+21	6.006275795408268e+01
7.543120063354607e+21	6.203449754118783e+01
8.685113737513521e+21	6.367113083878060e+01
1.000000000000000e+22	6.502649262977765e+01
