1.000000000000000e+19	inf
1.151395399326448e+19	inf
1.325711365590111e+19	inf
1.526417967175237e+19	inf
1.757510624854789e+19	2.045074361984850e+16
2.023589647725156e+19	1.444948726037589e+14
2.329951810515372e+19	2.193702424296445e+12
2.682695795279727e+19	5.595530507954483e+10
3.088843596477485e+19	2.239386754413260e+09
3.556480306223121e+19	1.332130294163727e+08
4.094915062380419e+19	1.120228060715826e+07
4.714866363457390e+19	1.259781946758577e+06
5.428675439323859e+19	1.762982091266997e+05
6.250551925273976e+19	2.746502580200698e+04
7.196856730011528e+19	3.841525612580877e+03
8.286427728546860e+19	1.577201711313028e+02
9.540954763499923e+19	1.986608936193115e+02
1.098541141987557e+20	1.228936180932151e+02
1.264855216855296e+20	5.653020682577781e+01
1.456348477501245e+20	2.505856392944843e+01
1.676832936811010e+20	1.161972507645554e+01
1.930697728883245e+20	5.829384350806972e+00
2.222996482526191e+20	3.209324430051225e+00
2.559547922699533e+20	1.949569261319747e+00
2.947051702551810e+20	1.308132417455706e+00
3.393221771895330e+20	9.676470875886385e-01
3.906939937054621e+20	7.853059431898672e-01
4.498432668969453e+20	6.937010302634397e-01
5.179474679231201e+20	6.598769317004409e-01
5.963623316594637e+20	6.675901147391701e-01
6.866488450042998e+20	7.092181679667469e-01
7.906043210907702e+20	7.818466577601852e-01
9.102981779915226e+20	8.852148485395530e-01
1.048113134154683e+21	1.020509974088119e+00
1.206792640639326e+21	1.189608725451827e+00
1.389495494373136e+21	1.394675468528828e+00
1.599858719606057e+21	1.638146259253393e+00
1.842069969326716e+21	1.923097671093210e+00
2.120950887920193e+21	2.253904208528860e+00
2.442053094548655e+21	2.637030001542098e+00
2.811768697974237e+21	3.081824203268908e+00
3.237457542817640e+21	3.601268620963112e+00
3.727593720314938e+21	4.212711181662000e+00
4.291934260128778e+21	4.938677987114929e+00
4.941713361323838e+21	5.807883372075014e+00
5.689866029018282e+21	6.856561718636552e+00
6.551285568595497e+21	8.130242793430389e+00
7.543120063354607e+21	9.686097484571423e+00
8.685113737513521e+21	1.159600038866072e+01
1.000000000000000e+22	1.395049218349432e+01
