1.000000000000000e+19	3.886935330099435e+10
1.151395399326448e+19	3.277645685448623e+09
1.325711365590111e+19	3.970466781016324e+08
1.526417967175237e+19	6.588043402905103e+07
1.757510624854789e+19	1.436560660095744e+07
2.023589647725156e+19	3.970773893853019e+06
2.329951810515372e+19	1.347885644530918e+06
2.682695795279727e+19	5.462183738618371e+05
3.088843596477485e+19	2.574558809612487e+05
3.556480306223121e+19	1.376885321079291e+05
4.094915062380419e+19	8.157354230498278e+04
4.714866363457390e+19	5.234297864652838e+04
5.428675439323859e+19	3.565930171831894e+04
6.250551925273976e+19	2.536452986525196e+04
7.196856730011528e+19	1.855455396829203e+04
8.286427728546860e+19	1.373309516903892e+04
9.540954763499923e+19	1.010594704362494e+04
1.098541141987557e+20	7.294703346888828e+03
1.264855216855296e+20	5.147731434453934e+03
1.456348477501245e+20	3.574205022068305e+03
1.676832936811010e+20	2.463851280256141e+03
1.930697728883245e+20	1.695016016611402e+03
2.222996482526191e+20	1.163266552441375e+03
2.559547922699533e+20	7.926111216887424e+02
2.947051702551810e+20	5.320322734217838e+02
3.393221771895330e+20	3.481281483451683e+02
3.906939937054621e+20	2.192814468466971e+02
4.498432668969453e+20	1.316852424079765e+02
5.179474679231202e+20	7.561377580436323e+01
5.963623316594637e+20	4.237056454808002e+01
6.866488450042998e+20	2.388776156016983e+01
7.906043210907702e+20	1.393507656667746e+01
9.102981779915226e+20	8.569772853660842e+00
1.048113134154683e+21	5.606857466695236e+00
1.206792640639326e+21	3.911386982119935e+00
1.389495494373136e+21	2.903685769719388e+00
1.599858719606057e+21	2.284227416186924e+00
1.842069969326716e+21	1.894138187529759e+00
2.120950887920193e+21	1.646430870619878e+00
2.442053094548655e+21	1.491965241156877e+00
2.811768697974237e+21	1.402253973817003e+00
3.237457542817640e+21	1.360535303537860e+00
3.727593720314938e+21	1.356998023384526e+00
4.291934260128779e+21	1.386152956839786e+00
4.941713361323838e+21	1.445348931977927e+00
5.689866029018282e+21	1.533919075124548e+00
6.551285568595497e+21	1.652687293735212e+00
7.543120063354607e+21	1.803692462855385e+00
8.685113737513521e+21	1.990060094943860e+00
1.000000000000000e+22	2.215997156014576e+00
